id;created_at;text;retweet_count;favorite_count
1047999813701136384;2018-10-05 00:00:01;Meu governo será pelo desmatamento zero. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/xo5qiTJfuG;137;473
1047990470549426176;2018-10-04 23:22:53;@SergioMarone Obrigada pelo apoio💚;1;27
1047988382369026048;2018-10-04 23:14:35;RT @SergioMarone: Eu vou de #Marina18 pq acredito no caminho q ela propõe. Quero chancelar o que ela apresenta e representa. O Ciro não me…;125;0
1047986196117409794;2018-10-04 23:05:54;O programa Escola Conectada vai levar banda larga para todas as escolas públicas do Brasil! Não é possível uma inclusão social efetiva sem inclusão digital plena#VoteMarina18;50;157
1047985891405254656;2018-10-04 23:04:41;Faremos um governo digital para melhorar o acesso dos cidadãos aos serviços públicos. Com a criação da Plataforma Nacional de Identidade Digital, vamos integrar as informações de saúde, educação e benefícios sociais para acabar de vez com as filas e a burocracia#VoteMarina18;51;164
1047985704163270656;2018-10-04 23:03:57;"Marina defende uma reforma política que garanta: ✔ Candidaturas independentes para acabar com o monopólio dos partidos; ✔ Fim da reeleição com mandato único de 5 anos para o Executivo e no máximo uma reeleição legislativa; ✔ Implementar o voto distrital misto#VoteMarina18";49;126
1047985405092646913;2018-10-04 23:02:45;"Marina propõe o programa Brasil Conectado✔ Usar a tecnologia para acabar com a burocracia;✔ Permitir ferramentas para transparência das ações do governo;✔ Acesso a serviços públicos via Internet#VoteMarina18";39;119
1047985163861479424;2018-10-04 23:01:48;"Marina tem o compromisso em garantir Vida Digna para todos. O seu plano vai:✔ Revolucionar a gestão do SUS junto com Eduardo Jorge;✔ Criar 400 regiões de saúde;✔ Criar 2,5 milhões de vagas em creches#VoteMarina18";41;124
1047984889763696640;2018-10-04 23:00:42;"O programa Sol Para Todos irá gerar:✔ Conta de luz mais barata;✔ Renda extra para as famílias com a venda do excedente da energia;✔ Valorização do potencial do Nordeste;✔ 1,5 milhões de tetos solares;✔ Ampliação do investimento em Ciência e Tecnologia#VoteMarina18";49;133
1047984716446683137;2018-10-04 23:00:01;É hora de devolver a política ao povo brasileiro. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/YVA3PJ6trL;71;189
1047984711849709568;2018-10-04 23:00:00;"Marina propõe o programa Renda Jovem✔ Para combater a repetência e a evasão escolar;✔ Vai depositar um valor em poupança para cada ano do ensino médio;✔ Ao final do ensino médio, o jovem terá uma poupança de até R$3700,00#VoteMarina18";34;94
